,label
27903,1
27904,0
27905,2
27906,9
27907,6
27908,9
27909,2
27910,9
27911,3
27912,4
27913,2
27914,3
27915,0
27916,8
27917,1
27918,5
27919,3
27920,4
27921,1
27922,2
27923,9
27924,7
27925,7
27926,8
27927,7
27928,3
27929,5
27930,8
27931,8
27932,5
27933,5
27934,4
27935,9
27936,4
27937,6
27938,4
27939,4
27940,1
27941,6
27942,9
27943,6
27944,1
27945,7
27946,1
27947,3
27948,3
27949,2
27950,1
27951,9
27952,8
27953,3
27954,6
27955,1
27956,6
27957,3
27958,5
27959,3
27960,8
27961,6
27962,7
27963,8
27964,1
27965,0
27966,9
27967,1
27968,2
27969,1
27970,2
27971,8
27972,1
27973,4
27974,3
27975,1
27976,2
27977,4
27978,1
27979,2
27980,2
27981,9
27982,1
27983,0
27984,5
27985,7
27986,7
27987,4
27988,6
27989,3
27990,0
27991,5
27992,4
27993,2
27994,7
27995,6
27996,6
27997,3
27998,2
27999,9
28000,9
28001,8
28002,0
28003,1
28004,0
28005,2
28006,5
28007,9
28008,1
28009,8
28010,1
28011,5
28012,7
28013,7
28014,3
28015,6
28016,0
28017,0
28018,8
28019,4
28020,0
28021,8
28022,1
28023,4
28024,2
28025,9
28026,2
28027,0
28028,5
28029,7
28030,2
28031,2
28032,8
28033,9
28034,7
28035,1
28036,5
28037,7
28038,6
28039,9
28040,3
28041,4
28042,7
28043,4
28044,0
28045,4
28046,9
28047,6
28048,1
28049,2
28050,9
28051,7
28052,6
28053,7
28054,4
28055,2
28056,8
28057,8
28058,7
28059,8
28060,2
28061,1
28062,3
28063,8
28064,9
28065,4
28066,1
28067,8
28068,7
28069,8
28070,3
28071,0
28072,8
28073,7
28074,7
28075,1
28076,4
28077,4
28078,9
28079,6
28080,7
28081,1
28082,3
28083,8
28084,7
28085,0
28086,0
28087,7
28088,8
28089,8
28090,6
28091,3
28092,3
28093,6
28094,8
28095,1
28096,3
28097,3
28098,6
28099,2
28100,1
28101,0
28102,6
28103,3
28104,8
28105,7
28106,6
28107,4
28108,7
28109,3
28110,6
28111,5
28112,4
28113,9
28114,6
28115,7
28116,5
28117,9
28118,4
28119,0
28120,3
28121,3
28122,8
28123,1
28124,0
28125,9
28126,8
28127,2
28128,2
28129,0
28130,1
28131,5
28132,1
28133,5
28134,3
28135,3
28136,0
28137,2
28138,7
28139,7
28140,1
28141,4
28142,2
28143,3
28144,4
28145,7
28146,0
28147,4
28148,3
28149,8
28150,4
28151,9
28152,2
28153,7
28154,2
28155,9
28156,9
28157,8
28158,0
28159,0
28160,4
28161,2
28162,7
28163,8
28164,3
28165,7
28166,6
28167,7
28168,0
28169,2
28170,3
28171,4
28172,7
28173,2
28174,5
28175,7
28176,6
28177,5
28178,1
28179,5
28180,6
28181,8
28182,5
28183,7
28184,3
28185,6
28186,5
28187,8
28188,3
28189,7
28190,0
28191,1
28192,7
28193,5
28194,2
28195,3
28196,7
28197,4
28198,1
28199,0
28200,0
28201,7
28202,0
28203,0
28204,1
28205,9
28206,2
28207,1
28208,6
28209,0
28210,0
28211,1
28212,2
28213,3
28214,7
28215,0
28216,4
28217,1
28218,2
28219,4
28220,2
28221,3
28222,4
28223,1
28224,1
28225,4
28226,0
28227,8
28228,6
28229,3
28230,4
28231,6
28232,9
28233,8
28234,0
28235,8
28236,4
28237,7
28238,6
28239,2
28240,2
28241,4
28242,6
28243,5
28244,5
28245,7
28246,1
28247,8
28248,3
28249,3
28250,8
28251,8
28252,5
28253,8
28254,2
28255,5
28256,6
28257,9
28258,2
28259,7
28260,9
28261,7
28262,4
28263,9
28264,4
28265,8
28266,7
28267,1
28268,3
28269,4
28270,5
28271,8
28272,3
28273,6
28274,1
28275,2
28276,9
28277,8
28278,5
28279,5
28280,2
28281,8
28282,9
28283,6
28284,4
28285,7
28286,1
28287,2
28288,7
28289,6
28290,7
28291,3
28292,3
28293,9
28294,3
28295,3
28296,4
28297,1
28298,7
28299,5
28300,5
28301,6
28302,4
28303,4
28304,9
28305,6
28306,4
28307,4
28308,6
28309,6
28310,3
28311,1
28312,0
28313,9
28314,7
28315,0
28316,1
28317,9
28318,9
28319,1
28320,9
28321,5
28322,0
28323,7
28324,0
28325,2
28326,0
28327,3
28328,9
28329,9
28330,5
28331,3
28332,7
28333,6
28334,6
28335,8
28336,8
28337,6
28338,2
28339,6
28340,3
28341,1
28342,7
28343,8
28344,0
28345,2
28346,5
28347,4
28348,0
28349,7
28350,0
28351,9
28352,6
28353,7
28354,0
28355,2
28356,3
28357,3
28358,0
28359,0
28360,0
28361,3
28362,3
28363,1
28364,7
28365,8
28366,9
28367,9
28368,8
28369,9
28370,8
28371,3
28372,6
28373,0
28374,4
28375,4
28376,0
28377,4
28378,1
28379,2
28380,0
28381,2
28382,8
28383,0
28384,7
28385,9
28386,0
28387,4
28388,9
28389,0
28390,8
28391,5
28392,0
28393,5
28394,9
28395,9
28396,9
28397,5
28398,2
28399,9
28400,4
28401,0
28402,1
28403,7
28404,2
28405,0
28406,0
28407,8
28408,9
28409,8
28410,8
28411,2
28412,4
28413,4
28414,0
28415,2
28416,4
28417,4
28418,8
28419,0
28420,0
28421,1
28422,3
28423,9
28424,4
28425,5
28426,5
28427,0
28428,3
28429,3
28430,7
28431,3
28432,8
28433,4
28434,6
28435,6
28436,0
28437,8
28438,8
28439,7
28440,7
28441,8
28442,2
28443,1
28444,7
28445,7
28446,9
28447,9
28448,2
28449,0
28450,3
28451,8
28452,5
28453,4
28454,0
28455,4
28456,5
28457,7
28458,3
28459,3
28460,8
28461,9
28462,7
28463,9
28464,6
28465,2
28466,3
28467,8
28468,2
28469,5
28470,1
28471,8
28472,6
28473,6
28474,1
28475,5
28476,8
28477,7
28478,9
28479,3
28480,6
28481,7
28482,2
28483,0
28484,9
28485,9
28486,7
28487,5
28488,9
28489,4
28490,3
28491,6
28492,3
28493,3
28494,5
28495,2
28496,7
28497,8
28498,5
28499,3
28500,5
28501,7
28502,2
28503,7
28504,5
28505,4
28506,5
28507,6
28508,4
28509,9
28510,6
28511,1
28512,9
28513,4
28514,7
28515,1
28516,6
28517,1
28518,1
28519,7
28520,0
28521,7
28522,4
28523,4
28524,6
28525,5
28526,7
28527,9
28528,6
28529,5
28530,7
28531,7
28532,8
28533,6
28534,4
28535,1
28536,2
28537,7
28538,4
28539,7
28540,4
28541,6
28542,5
28543,3
28544,1
28545,0
28546,1
28547,0
28548,4
28549,9
28550,1
28551,6
28552,5
28553,7
28554,8
28555,1
28556,7
28557,2
28558,8
28559,0
28560,9
28561,9
28562,2
28563,2
28564,9
28565,3
28566,1
28567,7
28568,8
28569,6
28570,4
28571,3
28572,6
28573,1
28574,4
28575,2
28576,9
28577,4
28578,2
28579,6
28580,6
28581,0
28582,0
28583,4
28584,1
28585,0
28586,1
28587,1
28588,4
28589,8
28590,5
28591,4
28592,2
28593,3
28594,9
28595,0
28596,6
28597,5
28598,6
28599,4
28600,4
28601,4
28602,9
28603,5
28604,9
28605,8
28606,3
28607,2
28608,0
28609,6
28610,4
28611,0
28612,9
28613,0
28614,1
28615,7
28616,6
28617,3
28618,0
28619,2
28620,1
28621,5
28622,3
28623,8
28624,8
28625,4
28626,0
28627,4
28628,5
28629,4
28630,5
28631,9
28632,4
28633,2
28634,7
28635,0
28636,6
28637,9
28638,4
28639,8
28640,9
28641,6
28642,2
28643,5
28644,1
28645,1
28646,0
28647,0
28648,9
28649,3
28650,2
28651,1
28652,7
28653,9
28654,3
28655,3
28656,4
28657,0
28658,8
28659,8
28660,1
28661,4
28662,3
28663,6
28664,4
28665,5
28666,7
28667,0
28668,7
28669,8
28670,8
28671,4
28672,1
28673,8
28674,8
28675,4
28676,7
28677,9
28678,9
28679,6
28680,4
28681,9
28682,0
28683,4
28684,1
28685,6
28686,6
28687,5
28688,1
28689,3
28690,0
28691,4
28692,2
28693,1
28694,2
28695,2
28696,3
28697,0
28698,4
28699,7
28700,9
28701,3
28702,1
28703,8
28704,6
28705,2
28706,5
28707,1
28708,6
28709,0
28710,6
28711,6
28712,3
28713,1
28714,7
28715,3
28716,7
28717,3
28718,9
28719,7
28720,0
28721,2
28722,4
28723,3
28724,5
28725,4
28726,0
28727,9
28728,4
28729,2
28730,9
28731,8
28732,6
28733,3
28734,2
28735,8
28736,0
28737,2
28738,9
28739,2
28740,8
28741,7
28742,7
28743,7
28744,7
28745,2
28746,2
28747,8
28748,0
28749,1
28750,6
28751,7
28752,9
28753,0
28754,9
28755,5
28756,1
28757,0
28758,0
28759,5
28760,6
28761,0
28762,7
28763,1
28764,3
28765,0
28766,1
28767,8
28768,3
28769,1
28770,3
28771,2
28772,7
28773,6
28774,1
28775,6
28776,9
28777,8
28778,6
28779,8
28780,1
28781,2
28782,2
28783,2
28784,6
28785,5
28786,8
28787,7
28788,5
28789,7
28790,0
28791,8
28792,7
28793,4
28794,9
28795,4
28796,0
28797,9
28798,0
28799,7
28800,9
28801,1
28802,2
28803,5
28804,6
28805,3
28806,8
28807,4
28808,8
28809,7
28810,0
28811,6
28812,7
28813,4
28814,0
28815,2
28816,0
28817,0
28818,3
28819,1
28820,2
28821,5
28822,7
28823,6
28824,3
28825,1
28826,5
28827,0
28828,3
28829,1
28830,8
28831,4
28832,6
28833,9
28834,6
28835,0
28836,6
28837,6
28838,8
28839,1
28840,4
28841,0
28842,2
28843,7
28844,5
28845,0
28846,8
28847,2
28848,7
28849,8
28850,7
28851,4
28852,1
28853,2
28854,8
28855,1
28856,0
28857,1
28858,9
28859,0
28860,6
28861,5
28862,7
28863,4
28864,7
28865,3
28866,8
28867,2
28868,7
28869,3
28870,9
28871,2
28872,4
28873,7
28874,9
28875,8
28876,2
28877,6
28878,8
28879,4
28880,9
28881,3
28882,7
28883,3
28884,5
28885,7
28886,9
28887,7
28888,1
28889,2
28890,4
28891,1
28892,6
28893,3
28894,1
28895,9
28896,7
28897,9
28898,1
28899,7
28900,0
28901,6
28902,3
28903,9
28904,0
28905,6
28906,1
28907,0
28908,6
28909,1
28910,3
28911,8
28912,5
28913,0
28914,9
28915,2
28916,8
28917,1
28918,3
28919,3
28920,4
28921,0
28922,8
28923,2
28924,3
28925,1
28926,6
28927,6
28928,7
28929,6
28930,1
28931,6
28932,7
28933,9
28934,1
28935,3
28936,8
28937,7
28938,6
28939,0
28940,6
28941,0
28942,8
28943,9
28944,5
28945,8
28946,7
28947,1
28948,3
28949,0
28950,6
28951,2
28952,9
28953,1
28954,5
28955,8
28956,7
28957,4
28958,1
28959,0
28960,5
28961,2
28962,4
28963,9
28964,6
28965,2
28966,3
28967,1
28968,0
28969,5
28970,5
28971,8
28972,3
28973,3
28974,0
28975,4
28976,7
28977,2
28978,8
28979,8
28980,7
28981,3
28982,4
28983,2
28984,8
28985,0
28986,6
28987,5
28988,8
28989,8
28990,4
28991,2
28992,4
28993,7
28994,8
28995,3
28996,0
28997,1
28998,3
28999,9
29000,2
29001,8
29002,6
29003,8
29004,3
29005,3
29006,2
29007,0
29008,2
29009,4
29010,1
29011,6
29012,6
29013,2
29014,7
29015,2
29016,7
29017,2
29018,4
29019,0
29020,0
29021,9
29022,7
29023,3
29024,5
29025,5
29026,4
29027,2
29028,5
29029,0
29030,0
29031,1
29032,5
29033,3
29034,3
29035,8
29036,7
29037,7
29038,8
29039,8
29040,6
29041,1
29042,3
29043,4
29044,0
29045,0
29046,4
29047,1
29048,7
29049,2
29050,7
29051,6
29052,4
29053,2
29054,0
29055,3
29056,8
29057,5
29058,9
29059,1
29060,4
29061,9
29062,7
29063,6
29064,9
29065,2
29066,1
29067,9
29068,1
29069,1
29070,0
29071,1
29072,5
29073,1
29074,5
29075,5
29076,2
29077,4
29078,8
29079,7
29080,9
29081,8
29082,4
29083,3
29084,3
29085,9
29086,3
29087,0
29088,2
29089,0
29090,6
29091,4
29092,7
29093,6
29094,9
29095,5
29096,5
29097,7
29098,7
29099,8
29100,0
29101,5
29102,5
29103,8
29104,6
29105,0
29106,0
29107,5
29108,5
29109,7
29110,5
29111,3
29112,6
29113,8
29114,9
29115,3
29116,8
29117,2
29118,4
29119,9
29120,9
29121,6
29122,9
29123,4
29124,6
29125,7
29126,6
29127,4
29128,2
29129,0
29130,9
29131,8
29132,4
29133,4
29134,8
29135,0
29136,6
29137,8
29138,4
29139,9
29140,7
29141,8
29142,8
29143,7
29144,7
29145,1
29146,3
29147,7
29148,1
29149,6
29150,2
29151,6
29152,9
29153,8
29154,7
29155,1
29156,2
29157,9
29158,2
29159,7
29160,0
29161,8
29162,5
29163,9
29164,2
29165,5
29166,1
29167,2
29168,4
29169,9
29170,2
29171,4
29172,6
29173,5
29174,2
29175,3
29176,3
29177,4
29178,4
29179,3
29180,4
29181,4
29182,6
29183,7
29184,9
29185,9
29186,3
29187,8
29188,0
29189,4
29190,1
29191,3
29192,2
29193,0
29194,4
29195,8
29196,1
29197,5
29198,5
29199,1
29200,7
29201,8
29202,8
29203,7
29204,1
29205,6
29206,1
29207,8
29208,6
29209,0
29210,9
29211,8
29212,6
29213,0
29214,2
29215,3
29216,6
29217,0
29218,7
29219,2
29220,8
29221,1
29222,6
29223,5
29224,0
29225,3
29226,1
29227,2
29228,7
29229,4
29230,4
29231,4
29232,1
29233,8
29234,9
29235,9
29236,6
29237,1
29238,3
29239,8
29240,0
29241,5
29242,4
29243,0
29244,8
29245,6
29246,9
29247,2
29248,7
29249,0
29250,9
29251,3
29252,9
29253,9
29254,7
29255,3
29256,0
29257,9
29258,0
29259,0
29260,9
29261,4
29262,3
29263,2
29264,3
29265,6
29266,8
29267,9
29268,5
29269,2
29270,1
29271,2
29272,9
29273,8
29274,9
29275,1
29276,0
29277,3
29278,5
29279,2
29280,8
29281,1
29282,6
29283,9
29284,4
29285,2
29286,9
29287,4
29288,6
29289,2
29290,2
29291,3
29292,8
29293,4
29294,8
29295,6
29296,0
29297,7
29298,9
29299,5
29300,5
29301,7
29302,0
29303,8
29304,5
29305,4
29306,2
29307,7
29308,9
29309,3
29310,9
29311,7
29312,2
29313,7
29314,7
29315,4
29316,7
29317,9
29318,7
29319,8
29320,9
29321,3
29322,7
29323,8
29324,4
29325,0
29326,4
29327,6
29328,0
29329,8
29330,3
29331,1
29332,5
29333,1
29334,0
29335,7
29336,0
29337,8
29338,3
29339,3
29340,0
29341,6
29342,4
29343,6
29344,6
29345,6
29346,4
29347,4
29348,2
29349,0
29350,2
29351,6
29352,1
29353,8
29354,5
29355,8
29356,3
29357,2
29358,6
29359,2
29360,0
29361,1
29362,8
29363,0
29364,5
29365,3
29366,0
29367,5
29368,1
29369,5
29370,6
29371,6
29372,5
29373,4
29374,0
29375,3
29376,4
29377,6
29378,1
29379,4
29380,0
29381,7
29382,7
29383,5
29384,9
29385,9
29386,3
29387,0
29388,1
29389,6
29390,5
29391,1
29392,0
29393,2
29394,4
29395,2
29396,0
29397,0
29398,9
29399,3
29400,6
29401,2
29402,4
29403,4
29404,1
29405,1
29406,9
29407,5
29408,9
29409,5
29410,0
29411,1
29412,4
29413,2
29414,4
29415,0
29416,1
29417,1
29418,8
29419,2
29420,9
29421,9
29422,9
29423,5
29424,3
29425,1
29426,9
29427,1
29428,4
29429,3
29430,5
29431,7
29432,5
29433,4
29434,7
29435,9
29436,8
29437,3
29438,5
29439,0
29440,0
29441,9
29442,8
29443,4
29444,1
29445,4
29446,2
29447,8
29448,6
29449,9
29450,2
29451,6
29452,3
29453,2
29454,0
29455,9
29456,0
29457,3
29458,9
29459,3
29460,7
29461,0
29462,6
29463,5
29464,4
29465,9
29466,1
29467,6
29468,2
29469,7
29470,3
29471,6
29472,7
29473,8
29474,5
29475,5
29476,1
29477,2
29478,3
29479,9
29480,0
29481,1
29482,2
29483,7
29484,3
29485,8
29486,8
29487,3
29488,8
29489,2
29490,3
29491,0
29492,4
29493,1
29494,6
29495,9
29496,8
29497,3
29498,7
29499,9
29500,0
29501,5
29502,0
29503,0
29504,5
29505,5
29506,3
29507,6
29508,3
29509,8
29510,9
29511,5
29512,9
29513,1
29514,1
29515,7
29516,6
29517,3
29518,3
29519,0
29520,1
29521,8
29522,7
29523,8
29524,9
29525,1
29526,4
29527,6
29528,0
29529,1
29530,0
29531,9
29532,3
29533,5
29534,1
29535,8
29536,1
29537,4
29538,4
29539,4
29540,0
29541,5
29542,1
29543,8
29544,4
29545,0
29546,4
29547,2
29548,2
29549,4
29550,7
29551,5
29552,9
29553,0
29554,8
29555,3
29556,7
29557,3
29558,2
29559,0
29560,7
29561,6
29562,4
29563,8
29564,1
29565,8
29566,1
29567,9
29568,2
29569,9
29570,2
29571,7
29572,0
29573,9
29574,6
29575,7
29576,1
29577,7
29578,2
29579,1
29580,6
29581,0
29582,6
29583,0
29584,4
29585,9
29586,4
29587,4
29588,2
29589,7
29590,4
29591,8
29592,5
29593,2
29594,1
29595,8
29596,9
29597,0
29598,5
29599,0
29600,5
29601,8
29602,7
29603,8
29604,2
29605,6
29606,1
29607,8
29608,9
29609,0
29610,8
29611,2
29612,3
29613,0
29614,6
29615,7
29616,7
29617,9
29618,1
29619,5
29620,9
29621,2
29622,2
29623,3
29624,1
29625,4
29626,2
29627,5
29628,1
29629,9
29630,0
29631,3
29632,3
29633,2
29634,4
29635,7
29636,2
29637,7
29638,7
29639,4
29640,2
29641,4
29642,5
29643,2
29644,9
29645,0
29646,5
29647,4
29648,6
29649,9
29650,9
29651,4
29652,4
29653,2
29654,2
29655,5
29656,9
29657,6
29658,7
29659,6
29660,0
29661,7
29662,3
29663,2
29664,5
29665,2
29666,8
29667,0
29668,2
29669,3
29670,9
29671,2
29672,0
29673,4
29674,6
29675,2
29676,4
29677,3
29678,8
29679,9
29680,9
29681,4
29682,4
29683,9
29684,9
29685,5
29686,2
29687,0
29688,1
29689,5
29690,7
29691,7
29692,6
29693,4
29694,5
29695,9
29696,2
29697,5
29698,8
29699,8
29700,2
29701,4
29702,4
29703,0
29704,6
29705,8
29706,4
29707,1
29708,4
29709,0
29710,2
29711,5
29712,5
29713,4
29714,0
29715,0
29716,9
29717,2
29718,1
29719,3
29720,7
29721,2
29722,5
29723,3
29724,8
29725,9
29726,9
29727,1
29728,9
29729,3
29730,8
29731,0
29732,0
29733,5
29734,6
29735,6
29736,3
29737,8
29738,0
29739,0
29740,8
29741,7
29742,4
29743,8
29744,7
29745,5
29746,3
29747,6
29748,5
29749,3
29750,3
29751,5
29752,0
29753,8
29754,3
29755,0
29756,8
29757,4
29758,9
29759,4
29760,2
29761,3
29762,2
29763,9
29764,1
29765,1
29766,2
29767,9
29768,6
29769,9
29770,8
29771,8
29772,1
29773,1
29774,5
29775,6
29776,3
29777,9
29778,6
29779,0
29780,3
29781,6
29782,3
29783,5
29784,7
29785,7
29786,0
29787,8
29788,3
29789,4
29790,7
29791,2
29792,1
29793,1
29794,3
29795,6
29796,5
29797,6
29798,2
29799,5
29800,2
29801,0
29802,3
29803,4
29804,6
29805,5
29806,0
29807,6
29808,9
29809,4
29810,7
29811,1
29812,2
29813,6
29814,8
29815,5
29816,7
29817,0
29818,4
29819,4
29820,8
29821,9
29822,0
29823,1
29824,1
29825,2
29826,3
29827,4
29828,0
29829,3
29830,6
29831,6
29832,5
29833,3
29834,0
29835,6
29836,4
29837,6
29838,6
29839,7
29840,3
29841,5
29842,6
29843,0
29844,5
29845,3
29846,2
29847,7
29848,9
29849,3
29850,4
29851,2
29852,2
29853,1
29854,1
29855,5
29856,5
29857,8
29858,4
29859,8
29860,6
29861,1
29862,8
29863,1
29864,1
29865,8
29866,7
29867,7
29868,9
29869,0
29870,9
29871,3
29872,4
29873,0
29874,2
29875,3
29876,5
29877,0
29878,5
29879,0
29880,9
29881,7
29882,3
29883,4
29884,0
29885,0
29886,3
29887,5
29888,5
29889,2
29890,5
29891,8
29892,9
29893,1
29894,8
29895,5
29896,4
29897,4
29898,8
29899,5
29900,0
29901,6
29902,8
29903,5
29904,7
29905,4
29906,4
29907,1
29908,9
29909,6
29910,5
29911,0
29912,8
29913,0
29914,1
29915,7
29916,1
29917,9
29918,8
29919,8
29920,9
29921,7
29922,8
29923,1
29924,0
29925,7
29926,0
29927,4
29928,4
29929,7
29930,5
29931,9
29932,0
29933,5
29934,4
29935,3
29936,6
29937,8
29938,2
29939,6
29940,9
29941,4
29942,7
29943,7
29944,2
29945,7
29946,5
29947,3
29948,0
29949,2
29950,1
29951,5
29952,5
29953,5
29954,2
29955,4
29956,8
29957,9
29958,8
29959,2
29960,3
29961,0
29962,7
29963,8
29964,0
29965,4
29966,1
29967,8
29968,3
29969,9
29970,8
29971,0
29972,8
29973,5
29974,9
29975,7
29976,7
29977,4
29978,4
29979,1
29980,1
29981,5
29982,3
29983,8
29984,3
29985,4
29986,4
29987,7
29988,2
29989,9
29990,6
29991,6
29992,6
29993,7
29994,6
29995,7
29996,3
29997,9
29998,5
29999,3
30000,9
30001,1
30002,6
30003,5
30004,0
30005,5
30006,0
30007,2
30008,1
30009,7
30010,9
30011,4
30012,2
30013,5
30014,1
30015,4
30016,4
30017,1
30018,2
30019,7
30020,4
30021,8
30022,1
30023,5
30024,1
30025,5
30026,1
30027,7
30028,6
30029,2
30030,5
30031,0
30032,9
30033,7
30034,8
30035,1
30036,0
30037,7
30038,4
30039,4
30040,4
30041,3
30042,0
30043,2
30044,0
30045,8
30046,1
30047,8
30048,3
30049,6
30050,1
30051,1
30052,1
30053,9
30054,1
30055,6
30056,0
30057,1
30058,9
30059,3
30060,4
30061,2
30062,3
30063,6
30064,8
30065,9
30066,0
30067,2
30068,4
30069,8
30070,2
30071,6
30072,5
30073,4
30074,1
30075,1
30076,6
30077,3
30078,9
30079,3
30080,0
30081,1
30082,4
30083,8
30084,5
30085,7
30086,4
30087,3
30088,9
30089,5
30090,6
30091,7
30092,5
30093,1
30094,7
30095,2
30096,9
30097,8
30098,6
30099,5
30100,6
30101,8
30102,4
30103,6
30104,5
30105,8
30106,9
30107,1
30108,1
30109,1
30110,0
30111,8
30112,0
30113,8
30114,7
30115,1
30116,4
30117,1
30118,9
30119,4
30120,2
30121,4
30122,4
30123,6
30124,2
30125,2
30126,5
30127,5
30128,7
30129,8
30130,2
30131,7
30132,9
30133,0
30134,0
30135,8
30136,0
30137,6
30138,7
30139,6
30140,1
30141,3
30142,4
30143,1
30144,0
30145,0
30146,4
30147,8
30148,1
30149,3
30150,8
30151,7
30152,1
30153,6
30154,1
30155,1
30156,6
30157,3
30158,8
30159,3
30160,6
30161,6
30162,8
30163,9
30164,5
30165,9
30166,3
30167,7
30168,7
30169,2
30170,7
30171,2
30172,7
30173,8
30174,1
30175,2
30176,5
30177,1
30178,1
30179,2
30180,9
30181,6
30182,3
30183,6
30184,2
30185,2
30186,0
30187,9
30188,3
30189,3
30190,6
30191,0
30192,0
30193,2
30194,9
30195,5
30196,5
30197,3
30198,5
30199,1
30200,7
30201,7
30202,5
30203,1
30204,3
30205,2
30206,5
30207,8
30208,7
30209,0
30210,9
30211,0
30212,7
30213,7
30214,6
30215,2
30216,3
30217,4
30218,5
30219,1
30220,3
30221,1
30222,1
30223,2
30224,3
30225,6
30226,2
30227,7
30228,8
30229,3
30230,9
30231,4
30232,4
30233,4
30234,3
30235,4
30236,1
30237,2
30238,2
30239,4
30240,9
30241,2
30242,1
30243,3
30244,8
30245,2
30246,8
30247,0
30248,3
30249,2
30250,1
30251,8
30252,0
30253,2
30254,5
30255,5
30256,8
30257,8
30258,1
30259,6
30260,2
30261,8
30262,4
30263,2
30264,4
30265,8
30266,8
30267,7
30268,9
30269,3
30270,2
30271,1
30272,7
30273,4
30274,1
30275,0
30276,9
30277,8
30278,3
30279,9
30280,4
30281,0
30282,1
30283,3
30284,6
30285,4
30286,6
30287,0
30288,1
30289,6
30290,6
30291,7
30292,3
30293,8
30294,3
30295,5
30296,9
30297,0
30298,2
30299,0
30300,6
30301,4
30302,6
30303,1
30304,1
30305,0
30306,3
30307,5
30308,7
30309,9
30310,8
30311,4
30312,4
30313,8
30314,6
30315,5
30316,7
30317,2
30318,1
30319,3
30320,7
30321,9
30322,8
30323,3
30324,0
30325,5
30326,7
30327,7
30328,6
30329,9
30330,4
30331,5
30332,3
30333,9
30334,3
30335,8
30336,9
30337,6
30338,0
30339,8
30340,4
30341,6
30342,6
30343,0
30344,1
30345,5
30346,3
30347,2
30348,7
30349,0
30350,9
30351,7
30352,8
30353,2
30354,4
30355,4
30356,7
30357,2
30358,5
30359,1
30360,9
30361,1
30362,1
30363,1
30364,3
30365,9
30366,9
30367,0
30368,1
30369,1
30370,0
30371,9
30372,7
30373,8
30374,4
30375,9
30376,8
30377,5
30378,0
30379,6
30380,3
30381,7
30382,1
30383,2
30384,2
30385,1
30386,1
30387,2
30388,7
30389,9
30390,3
30391,2
30392,0
30393,3
30394,2
30395,4
30396,2
30397,3
30398,7
30399,5
30400,1
30401,5
30402,5
30403,6
30404,9
30405,7
30406,1
30407,0
30408,2
30409,1
30410,7
30411,7
30412,7
30413,3
30414,6
30415,1
30416,4
30417,5
30418,7
30419,4
30420,9
30421,5
30422,3
30423,5
30424,3
30425,7
30426,0
30427,7
30428,0
30429,9
30430,9
30431,2
30432,2
30433,7
30434,6
30435,2
30436,2
30437,0
30438,4
30439,5
30440,9
30441,6
30442,3
30443,7
30444,9
30445,9
30446,3
30447,3
30448,8
30449,1
30450,1
30451,9
30452,5
30453,9
30454,8
30455,2
30456,0
30457,3
30458,5
30459,0
30460,7
30461,8
30462,0
30463,4
30464,5
30465,9
30466,0
30467,7
30468,9
30469,0
30470,4
30471,8
30472,4
30473,9
30474,1
30475,5
30476,9
30477,5
30478,0
30479,4
30480,7
30481,1
30482,7
30483,5
30484,0
30485,2
30486,7
30487,0
30488,0
30489,0
30490,5
30491,0
30492,7
30493,4
30494,6
30495,3
30496,8
30497,6
30498,3
30499,8
30500,2
30501,6
30502,0
30503,8
30504,7
30505,6
30506,1
30507,6
30508,5
30509,9
30510,5
30511,1
30512,9
30513,3
30514,8
30515,3
30516,2
30517,6
30518,8
30519,6
30520,7
30521,3
30522,3
30523,5
30524,4
30525,1
30526,5
30527,4
30528,8
30529,2
30530,8
30531,9
30532,1
30533,2
30534,0
30535,9
30536,1
30537,9
30538,3
30539,1
30540,3
30541,4
30542,1
30543,6
30544,2
30545,0
30546,6
30547,9
30548,3
30549,5
30550,9
30551,6
30552,3
30553,0
30554,8
30555,3
30556,6
30557,9
30558,8
30559,8
30560,6
30561,1
30562,2
30563,0
30564,0
30565,6
30566,8
30567,6
30568,0
30569,2
30570,7
30571,1
30572,8
30573,3
30574,3
30575,9
30576,1
30577,2
30578,2
30579,3
30580,0
30581,5
30582,9
30583,9
30584,0
30585,9
30586,1
30587,7
30588,1
30589,0
30590,4
30591,1
30592,1
30593,8
30594,2
30595,9
30596,7
30597,2
30598,1
30599,4
30600,3
30601,5
30602,5
30603,1
30604,2
30605,3
30606,5
30607,8
30608,3
30609,1
30610,8
30611,0
30612,9
30613,6
30614,8
30615,1
30616,0
30617,9
30618,2
30619,3
30620,9
30621,8
30622,8
30623,0
30624,4
30625,6
30626,8
30627,2
30628,3
30629,4
30630,3
30631,3
30632,7
30633,8
30634,7
30635,8
30636,3
30637,4
30638,0
30639,1
30640,0
30641,6
30642,9
30643,0
30644,5
30645,8
30646,2
30647,0
30648,2
30649,3
30650,6
30651,8
30652,3
30653,8
30654,5
30655,9
30656,3
30657,6
30658,8
30659,0
30660,5
30661,3
30662,8
30663,2
30664,2
30665,4
30666,1
30667,4
30668,6
30669,5
30670,1
30671,8
30672,7
30673,7
30674,1
30675,9
30676,5
30677,4
30678,7
30679,1
30680,7
30681,9
30682,7
30683,5
30684,0
30685,4
30686,4
30687,5
30688,1
30689,9
30690,1
30691,0
30692,7
30693,5
30694,3
30695,7
30696,2
30697,5
30698,3
30699,4
30700,8
30701,9
